Tom couldn't find anyplace decent to rent.	O Tom não conseguiu encontrar nenhum sítio decente para alugar.
Let me sit in the back.	Deixem-me ocupar os lugares de trás.
Who does the gun belong to?	A quem pertence a pistola?
I couldn't find my way out.	Não consegui encontrar a saída.
War will always exist, until man finally knows himself.	A guerra existirá sempre, até que o homem finalmente se conheça a si próprio.
The old mosque was derelict and rotting.	A velha mesquita estava abandonada e a degradar-se.
Tom'll pay.	O Tom vai pagar.
I will get ready as fast as I can.	Vou preparar-me o mais rapidamente possível.
I'm painting the house.	Estou a pintar a casa.
Tom is able to do that, but Mary isn't.	O Tom consegue fazer isso, mas a Mary não.
Windsocks are used to indicate the direction and strength of the wind.	As birutas são usadas para indicar a direção e a intensidade do vento.
Angela Merkel has a PhD in Physics.	A Angela Merkel tem um doutoramento em Física.
The pun is unfortunately untranslatable.	O trocadilho é infelizmente intraduzível.
What will you have to drink?	O que queres beber?
Tom is capable of doing that.	O Tom é capaz de fazer isso.
Obey your father.	Obedece ao teu pai.
We can stop this.	Podemos pôr fim a isto.
It's good to see you again.	É bom voltar a vê-lo.
Tom already knows my opinion.	O Tom já conhece a minha opinião.
It's our duty to always obey the law.	É nosso dever obedecer sempre à lei.
The trash can was empty.	O caixote do lixo estava vazio.
Tom wasn't supposed to go to Australia with Mary.	O Tom não devia ir para a Austrália com a Mary.
They spent hours in argument about the future of Japan.	Eles passaram horas a discutir o futuro do Japão.
We never said that we were Canadians.	Nós nunca dissemos que éramos canadenses.
I got one for Christmas.	Recebi um no Natal.
I haven't seen Xiaowang for a month now; perhaps he's already gone back to his own country.	Já não vejo o Xiaowang há um mês; talvez já tenha regressado ao seu país.
All it takes is putting a steering wheel in the hands of a Portuguese guy to make an ass out of him.	Basta dar um volante a um português para dele fazer asneira.
Is Mary ready for this procedure that has no medical purpose?	A Mary está pronta para este procedimento que não tem finalidade médica?
Most children feel ashamed in front of people they don't know.	A maioria das crianças envergonha-se diante de pessoas que não conhece.
This is the first time I've ever followed someone to know where they live.	É a primeira vez que sigo alguém para saber onde vive.
You should've seen Tom's face.	Tinhas de ter visto a cara do Tom.
We both have to go to work.	Nós os dois temos de ir trabalhar.
We hid from Tom in the garage.	Escondemo-nos do Tom na garagem.
Why you give him this gift?	Porque é que lhe dás este presente?
I hear that.	Ouço isso.
I can't walk any further.	Não consigo andar mais.
Don't do anything illegal.	Não faças nada ilegal.
You're the only one who bought it.	Tu foste a única a comprar isso.
Tom has found something.	O Tom encontrou algo.
Tom traveled around Europe.	O Tom viajou pela Europa.
The junk food trend has certainly come to Vietnam already, but now there's an even newer trend in the country, and it's the definition of irony: more Vietnamese citizens are looking for food products that are healthful — only to end up with products that are anything but that.	A moda da comida processada já chegou de certeza ao Vietname, mas agora há uma tendência ainda mais recente no país, e é a própria definição de ironia: mais vietnamitas procuram produtos alimentares saudáveis — para acabarem com produtos que são tudo menos isso.
Tom isn't likely to wait.	Não é provável que o Tom espere.
My index finger was suddenly itchy.	O meu dedo indicador começou de repente a coçar.
Don't make fun of others.	Não gozes com os outros.
The house I live in belongs to my grandfather.	A casa em que vivo pertence ao meu avô.
The walls of my room are green.	As paredes do meu quarto são verdes.
I wonder what's on Tom's mind.	Pergunto-me o que anda na cabeça do Tom.
Do we have to go there?	Temos de ir lá?
She didn't kiss me.	Ela não me beijou.
Tom and Mary are very hungry.	O Tom e a Mary estão esfomeados.
The food in my country is not very different from that of Spain.	A comida no meu país não é muito diferente da de Espanha.
The storm did a lot of damage.	A tempestade causou muitos estragos.
Is Tom going to do that today?	O Tom vai fazer aquilo hoje?
I am much concerned about your health.	Eu estou muito preocupado com a tua saúde.
A new study indicates the kind of bacteria found in a person's digestive tract can affect the severity of coronavirus infections and the body's immune response.	Um novo estudo indica que o tipo de bactérias presentes no sistema digestivo de uma pessoa pode influenciar a gravidade das infeções por coronavírus e a resposta imunitária do organismo.
I asked twenty friends to the party.	Convidei vinte amigos para a festa.
I think about that from time to time.	Penso nisso de vez em quando.
Mary was Tom's girlfriend at that time.	A Mary era a namorada do Tom nessa altura.
What time does this restaurant close?	A que horas fecha este restaurante?
What is that across the street?	O que é aquilo do outro lado da rua?
The author is my friend.	O autor é meu amigo.
A circle is always round.	Um círculo é sempre redondo.
Are you 18?	Tens 18 anos?
It looks like Tom might win.	Parece que o Tom pode ganhar.
This audiobook is worth listening to.	Vale a pena ouvir este audiolivro.
She didn't stay because she had to go to the dentist.	Ela não ficou porque tinha de ir ao dentista.
The manufacturer guaranteed the new machine for 5 years.	O fabricante deu uma garantia de 5 anos à nova máquina.
We haven't called the police yet.	Ainda não chamámos a polícia.
No one knows who's responsible.	Ninguém sabe quem é a responsável.
I awoke from a dream.	Acordei de um sonho.
I know him, however, I don't know his name.	Eu conheço-o, mas não sei o nome dele.
The girl, like her parents, was very sympathetic.	A rapariga, tal como os pais dela, era muito simpática.
The competition is stiff.	A competição é rígida.
The first aid in case of viper-bite should consist in placing a tight ligature (string or a boot-lace) around the limb above the punctures.	Os primeiros socorros em caso de mordida de víbora devem consistir em aplicar uma ligadura apertada (cordel ou atacador) no membro acima das perfurações.
Tom pruned the tree.	O Tom podou a árvore.
This reminds me of her.	Isto lembra-me dela.
I'm not going to die today.	Não vou morrer hoje.
She heard everything I had to tell her for the longest time ever.	Ela ouviu tudo o que eu tinha para lhe dizer pela primeira vez em muito tempo.
Tom is my agent.	O Tom é o meu agente.
Students cite the cost of flights, and worries about renewing visas as the main reasons for not traveling.	Os estudantes apontam o custo dos voos e as preocupações com a renovação de vistos como principais razões para não viajar.
Here is the dog.	Aqui está o cão.
Here's my driver's license.	Aqui está a minha carta de condução.
That is a rumour that won't ever seem to go away.	É um rumor que nunca parece desaparecer.
Why do I have to work overtime?	Porque é que tenho de fazer horas extra?
I was impressed on how well Tom could speak French.	Fiquei impressionado com a facilidade com que o Tom falava francês.
There are not many games that end with checkmate. What happens most often is abandonment, the explicit recognition of defeat, when the disadvantaged player is convinced that he can no longer afford salvation.	Não são muitas as partidas que terminam em xeque-mate. O que acontece mais frequentemente é o abandono, o reconhecimento explícito da derrota quando o jogador em desvantagem se convence de que não há salvação possível.
Empty the litter box.	Esvazia a caixa de areia.
I'm afraid he will never admit his guilt.	Receio que ele nunca admita a sua culpa.
"Please open the door. Just a minute."	«Por favor, abra a porta.» «Só um minuto.»
I don't know what Tom wanted.	Não sei o que o Tom queria.
This new program, offered only at selected sites, allows an undocumented person to be given a unique identifier to be vaccinated and tracked for health purposes only.	Este novo programa, oferecido apenas em locais selecionados, permite atribuir a uma pessoa sem documentos um identificador único para ser vacinada e monitorizada exclusivamente para fins de saúde.
Light travels faster than sound. Therefore some people seem bright until you hear them speak.	A luz viaja mais depressa do que o som. Por isso algumas pessoas parecem brilhantes até as ouvires falar.
I told Tom not to come.	Disse ao Tom para não vir.
Where is the nearest metro station?	Onde fica a estação de metros mais próxima?
It may be that the happiness awaiting us is not at all the sort of happiness we would want.	A felicidade que nos espera pode não ser aquela que gostaríamos.
He gave me what money he had.	Ele deu-me todo o dinheiro que tinha.
The violas need to play together.	É preciso que as violas toquem em conjunto.
SHe hit me on the head with a hammer.	Ele acertou-me na cabeça com um martelo.
The thief made off with my wallet!	O ladrão fugiu com a minha carteira!
Continue your investigations.	Continua a tua investigação.
I just want to go to school.	Só quero ir para a escola.
That's not going to be enough.	Isso não vai ser suficiente.
He turned the table upside down.	Ele virou a mesa ao contrário.
I think it's time for me to go to bed.	Acho que é hora de ir para a cama.
Tom started dated Mary not long after we broke up.	O Tom começou a namorar com a Mary não muito depois de nos separarmos.
I must organize my thoughts.	Tenho de organizar os meus pensamentos.
Please do not open the windows.	Por favor, não abras as janelas.
Their father is strict.	O pai deles é rigoroso.
The new subway enables me to get to school in 20 minutes.	O novo metro permite-me chegar à escola em vinte minutos.
Turn it upside down.	Vira-o ao contrário.
Tom keeps his tools in a toolbox.	O Tom guarda as ferramentas numa caixa de ferramentas.
I helped Tom stand up.	Eu ajudei o Tom a levantar-se.
It's impossible to fix.	É impossível de consertar.
Maybe I can do that today.	Talvez consiga fazer aquilo hoje.
It's still light out.	Ainda está claro lá fora.
Tom wasn't listening to Mary.	O Tom não estava a ouvir a Mary.
Tom wants some time to think about it.	O Tom quer algum tempo para pensar nisso.
Why not just give Tom what he's asking for?	Porque é que não damos ao Tom o que ele está a pedir?
Just tell me what's on your mind.	Apenas diz-me o que tens em mente.
I don't know whether to turn left or right.	Não sei se hei-de virar à esquerda ou à direita.
The street is somewhere along here.	A rua fica em algum lado por aqui.
I made that one.	Fui eu que fiz aquele.
Tom drove Mary to the hospital.	O Tom levou a Mary ao hospital.
I hope it's worth it.	Espero que valha a pena.
She will be 20 next month.	Ela vai fazer 20 anos no mês que vem.
Both Tom and Mary have never done that.	Nem o Tom nem a Mary fizeram isso.
I should be home with my wife.	Eu devia estar em casa com a minha mulher.
I'll tell you the rest of the story after dinner.	Vou dizer-lhe o resto da história depois do jantar.
You know why I'm here, don't you?	Sabes por que estou aqui, não sabes?
This is my assistant.	Esta é a minha assistente.
I think that your friends are here.	Acho que os teus amigos estão aqui.
My father had gone to Greece.	O meu pai tinha ido para a Grécia.
Children should be allowed to be children.	Deve-se deixar as crianças ser crianças.
Show me again.	Mostra-me outra vez.
Chess can make anyone who wishes to unravel its mysteries happy.	O xadrez pode fazer feliz quem deseje desvendar os seus mistérios.
Tom knocked on the front door.	O Tom bateu à porta da frente.
The bride suddenly laughed.	A noiva riu de repente.
Would you like to stay here?	Gostarias de ficar aqui?
my grandma made for me a mat rag	A minha avó fez-me um tapete de retalhos.
I forgot to save the file before switching off.	Esqueci-me de gravar o ficheiro antes de desligar.
I respect your views.	Respeito a tua opinião.
We know that you are not stupid.	Sabemos que não és estúpido.
Hi, my name is Omid.	Olá, chamo-me Omid.
In ancient times people used to sacrifice animals to their god here.	Antigamente sacrificavam-se animais ao deus deles aqui.
I pinched myself to make sure that I wasn't dreaming.	Belisquei-me para ter a certeza de que não estava a sonhar.
He was punished with justification.	Foi castigado com razão.
We had some visitors yesterday.	Nós tivemos algumas visitas ontem.
I've never met her, but I recognize her.	Nunca a conheci, mas reconheço-a.
We don't want to attract attention.	Não queremos chamar a atenção.
Mary wants to be a nun.	A Mary quer ser freira.
Tom meant to tell Mary about the party.	O Tom tencionava contar à Mary acerca da festa.
The golden age is before us, not behind us.	A idade de ouro está à nossa frente, não atrás de nós.
I wonder if he can reserve the flight for me.	Será que ele pode reservar o voo para mim?
Fadil didn't know anything about Islam.	O Fadil não sabia nada sobre o Islão.
The flowers are in the vase.	As flores estão no vaso.
His older sister is older than my oldest brother.	A irmã mais velha dele é mais velha do que o meu irmão mais velho.
Come on, children, it's time for bed.	Vamos, crianças, está na hora de ir para a cama.
If I don't get to Boston for the convention, my boss will fire me.	Se eu não chegar a Boston para a convenção, o meu chefe despede-me.
There is nothing I can do to change that.	Não há nada que eu possa fazer para mudar isso.
Sami looked like a foreigner.	O Sami parecia um estrangeiro.
Tom finally got Mary's attention.	O Tom conseguiu finalmente a atenção da Mary.
I don't have any more money.	Não tenho mais dinheiro.
I prefer living in the country to living in the city.	Eu prefiro viver no campo a viver na cidade.
I used to play tennis when I was a student.	Eu jogava ténis quando era estudante.
Tom tried to poison us.	O Tom tentou envenenar-nos.
Get that book for me.	Traz-me esse livro.
I thought you liked to learn new things.	Pensei que gostasses de aprender coisas novas.
His small herd of Guernsey cows churns out about 475 liters of milk a day at Woodbourne Creamery in Mt. Airy, Maryland, but Fendrick never has to touch an udder.	A sua pequena manada de vacas Guernsey produz cerca de 475 litros de leite por dia na Woodbourne Creamery em Mt. Airy, Maryland, mas Fendrick nunca precisa de tocar num úbere.
"The letter ß is one of the few things Switzerland is not neutral about."	A letra «ß» é uma das poucas coisas sobre as quais a Suíça não é neutra.
I have brown hair and blue eyes.	Tenho cabelo castanho e olhos azuis.
Tom couldn't help us.	O Tom não nos pôde ajudar.
I'd never suggest that.	Eu nunca sugeriria isso.
Tom teaches French at a high school.	O Tom dá aulas de francês num liceu.
How does Tom intend to help?	Como é que o Tom pretende ajudar?
Tom seldom reads books in French.	O Tom raramente lê livros em francês.
Tom decided never to talk to Mary anymore.	O Tom decidiu nunca mais falar com a Mary.
Layla's virtue was impregnable.	A virtude da Layla era inexpugnável.
Still to come... buttermilk-fried bullfrog legs, braised wild boar with Himalayan blackberry glaze and Asian carp boulettes.	Ainda por vir... pernas de rã-touro fritas em leitelho, javali estufado com glacê de amora-do-Himalaia e bolinhos de carpa asiática.
We must act quickly.	Temos de agir rapidamente.
He might hear you better if you whisper into his ear.	Talvez ele te ouça melhor se sussurrares no ouvido dele.
Ken has not been here since this morning.	O Ken não aparece desde esta manhã.
Sorry, but I have to go now. I have an appointment in one hour. Please don't forget to call me back when I get home.	Desculpa, mas tenho de ir agora. Tenho um compromisso dentro de uma hora. Por favor, não te esqueças de me ligar quando eu chegar a casa.
That is mine. I don't know where yours is.	Essa é minha. Não sei onde está a tua.
My uncle is the only person who uses this word.	O meu tio é a única pessoa que usa esta palavra.
I turned the TV off.	Desliguei a televisão.
The candle went out by itself.	A vela apagou-se por si só.
How are we going to pay the rent?	Como vamos pagar a renda?
Tom lost his kite.	O Tom perdeu a pipa dele.
I go to school at seven thirty.	Vou para a escola às sete e meia.
There was never a genius without a tincture of madness.	Nunca houve um génio sem um traço de loucura.
It's a mess in here.	Isto aqui está uma confusão.
We want to work with them.	Queremos trabalhar com eles.
I've known Tom for years.	Conheço o Tom há anos.
Do you know who that guy is?	Sabes quem é aquele tipo?
I want to study abroad.	Eu quero estudar no exterior.
I saw Tom and Mary at a party together.	Vi o Tom e a Mary juntos numa festa.
It may snow in the afternoon.	Talvez neve de tarde.
I must pull myself together to overcome this incident.	Tenho de me recompor para superar este incidente.
Inflation should be checked.	A inflação deve ser verificada.
It's dinnertime.	É hora do jantar.
He has visited Europe several times.	Ele visitou a Europa várias vezes.
At any rate, it's all the same to me.	De qualquer modo, para mim é igual.
We're all Brazilians, without distinction for race or color.	Somos todos brasileiros, sem distinção de raça ou cor.
Look here.	Olha aqui.
I don't know who stole my phone.	Não faço ideia de quem roubou o meu telemóvel.
Betty was the first girl who came to the party.	A Betty foi a primeira rapariga a vir para a festa.
Make sure that nobody enters.	Certifica-te de que ninguém entra.
The street behind my house is too narrow for delivery trucks.	A rua atrás da minha casa é demasiado estreita para camiões de entrega.
The typhoon is gone.	O tufão passou.
You may have read this book already.	Talvez já leste este livro.
Tom wants to join our club.	O Tom quer entrar para o nosso clube.
Eat what you are served, no buts about it.	Come o que te for servido, sem discussões.
We'll see each other again.	Voltaremos a ver-nos.
We can do nothing.	Não podemos fazer nada.
Mark threw the ball higher than he wanted.	O Mark atirou a bola mais alto do que pretendia.
I beg your pardon.	Peço perdão.
Like master, like disciple.	Tal mestre, tal discípulo.
I want to thank you for coming here.	Quero agradecer-te por teres vindo aqui.
You belong to which household?	Pertences a que agregado familiar?
We'll call you.	Ligar-te-emos.
Tell Tom why you did that.	Diz ao Tom por que fizeste isso.
This book is green.	Este livro é verde.
Tom never told anyone.	O Tom nunca contou a ninguém.
He has her on a pedestal.	Ele coloca-a num pedestal.
Today is the third Friday of January.	Hoje é a terceira sexta-feira de janeiro.
Tom seldom wears his black shirt.	O Tom raramente usa a sua camisa preta.
It's your fault, not mine.	A culpa é tua, não minha.
This is the first time I've heard that word.	É a primeira vez que ouvi essa palavra.
Tom admitted that he killed my cat.	O Tom admitiu que matou o meu gato.
Is she your sister?	Ela é tua irmã?
We have a serious problem here.	Temos aqui um problema grave.
My watch is five minutes fast.	O meu relógio adianta cinco minutos.
We pitched our tents before dark.	Montámos as tendas antes do anoitecer.
He had to spend the night at his sister's.	Ele teve de passar a noite em casa da irmã.
I asked Tom to open the windows.	Pedi ao Tom para abrir as janelas.
She didn't intend to hurt you.	Ela não tinha intenção de te magoar.
All things are implicated with one another, and the bond is holy; and there is hardly anything unconnected with any other things. For things have been co-ordinated, and they combine to make up the same universe. For there is one universe made up of all things, and one god who pervades all things, and one substance, and one law, and one reason.	Todas as coisas estão implicadas umas nas outras, e o vínculo é sagrado; dificilmente há algo desconectado de outra coisa. As coisas foram coordenadas e combinam-se para formar um único universo, há um só deus que permeia tudo, uma só substância, uma só lei e uma só razão.
I'm in Portugal.	Estou em Portugal.
The magnificent film made us think that the legend of El Cid is true.	O filme magnífico fez-nos pensar que a lenda de El Cid é verdadeira.
The women design clothes.	As mulheres desenham roupas.
I asked Tom to go check on Mary.	Pedi ao Tom para ir ver a Mary.
Help Tom study.	Ajuda o Tom a estudar.
Eu vos peço fazerdes este teste.	Peço-vos que façais este teste.
The room is sunny.	O quarto é soalheiro.
I'm more prepared to listen than you are to recite.	Estou mais preparado para ouvir do que tu estás para recitar.
The person whose name was on the passport was described with words.	A pessoa cujo nome estava no passaporte foi descrita com palavras.
Tom didn't want to help me.	O Tom não me quis ajudar.
There are a lot of people here.	Há muita gente aqui.
Don't tell me what my responsibilities are.	Não me diga quais são as minhas responsabilidades.
He made his billions through a series of shrewd investments in the mining sector and was helped by South Africa's post-apartheid business policies that encouraged black-owned business.	Ele amealhou milhares de milhões com investimentos astutos no setor mineiro e beneficiou das políticas empresariais pós-apartheid da África do Sul, que incentivaram negócios de capital negro.
Tom stole my idea.	O Tom roubou a minha ideia.
Tom is no longer a member of this club.	O Tom já não é membro deste clube.
The car turned to the left.	O carro virou à esquerda.
Now that same-sex marriage is legal, I'm one step closer to marrying myself.	Agora que o casamento entre pessoas do mesmo sexo é legal, estou um passo mais perto de casar comigo mesmo.
The police suspect it was a murder.	A polícia suspeita que foi homicídio.
From the balcony, we have a beautiful view of the park.	Da varanda, temos uma bela vista do parque.
Why do we have to help him?	Porque é que temos de o ajudar?
Why doesn't the list of languages include Maltese?	Porque é que a lista de línguas não inclui o maltês?
What did that man tell you?	O que é que aquele homem te disse?
Tom gave Mary a big kiss.	O Tom deu um grande beijo à Mary.
Wisdom is the supreme goal.	A sabedoria é o objetivo supremo.
My brother's broken his leg and has to use crutches for three weeks.	O meu irmão partiu a perna e tem de usar canadianas durante três semanas.
My license has been suspended.	A minha carta de condução foi suspensa.
Hang in there, Tom. Don't die.	Aguenta, Tom. Não morras.
Tom pleaded with Mary to stay.	O Tom implorou à Mary que ficasse.
I had a strange dream.	Tive um sonho estranho.
There are a lot of flowers in the gardens of the village.	Há muitas flores nos jardins da aldeia.
Show me what you've written so far.	Mostra-me o que escreveste até agora.
I don't feel like it.	Eu não tenho vontade.
Tom cleared his throat.	O Tom pigarreou.
"Never! Of course, not."	«Nunca!» «Claro que não.»
We feel bad.	Sentimo-nos mal.
The company is promoting a new car on TV.	A empresa está a anunciar um carro novo na televisão.
Tom ended his friendship with Maria.	O Tom acabou a sua amizade com a Maria.
Lent is becoming popular with people in the formerly Communist country, and many restaurants are trying to cater to their taste.	A Quaresma está a tornar-se popular no antigo país comunista, e muitos restaurantes têm procurado adaptar-se a esse gosto.
You'll forget about me someday.	Tu vais esquecer-te de mim algum dia.
We've already wasted a lot of time.	Já desperdiçámos muito tempo.
We aren't ready to go back to Australia.	Não estamos prontos para voltar à Austrália.
We keep having the same old problem of people not paying their bills on time.	Continuamos com o mesmo problema de sempre: pessoas que não pagam as contas a tempo.
Tom didn't see Mary anywhere.	O Tom não viu a Mary em lado nenhum.
My name is Sarah.	O meu nome é Sarah.
Is this what you want me to do?	É isto que queres que eu faça?
As soon as the child saw his mother, he stopped crying.	Assim que a criança viu a sua mãe, parou de chorar.
The agency says the repressive conditions under which they live preclude the possibility of safe, dignified, and sustainable refugee returns to Myanmar.	A agência afirma que as condições repressivas em que vivem excluem a possibilidade de um regresso digno, seguro e sustentável dos refugiados a Mianmar.
He put terms on his problem.	Ele conformou-se com o seu problema.
This coat doesn't have pockets.	Este casaco não tem bolsos.
The best way to go about finding a good plan is to look for weaknesses in your opponent's position.	A melhor forma de encontrar um bom plano é procurar fraquezas na posição do adversário.
I often play soccer after school.	Jogo frequentemente futebol depois das aulas.
At every step, we face obstacles.	A cada passo enfrentamos obstáculos.
Should I send you more sentences?	Devo enviar-te mais frases?
Don't push this button.	Não carregues neste botão.
It's the kind of music that musicians love, a big band jazz sound that fills the room and gets it swinging.	É o tipo de música de que os músicos gostam: um som de big band de jazz que enche a sala e a põe a baloiçar.
Nothing disturbed the quiet.	Nada perturbou o silêncio.
What about a beer?	Que tal uma cerveja?
I told Tom to wash his hands.	Disse ao Tom para lavar as mãos.
I'm allergic to lobsters.	Sou alérgico a lagosta.
Next to Franklin's portrait is a tan quill and bronze-color inkwell, with the Liberty Bell drawn inside.	Ao lado do retrato de Franklin encontra-se uma pena castanho-claro e um tinteiro de cor bronze, com o Sino da Liberdade desenhado no interior.
What do they want with Tom?	O que é que elas querem do Tom?
She could not endure her amiable step-daughter, with all her charming qualifications; for they only made her own daughters appear more hateful.	Ela não podia suportar a sua enteada amável, com todas as suas encantadoras qualificações; pois estas só faziam as suas próprias filhas parecerem mais odiosas.
Tom heard a gunshot just as he was opening the door.	O Tom ouviu um tiro mesmo quando abria a porta.
Tom chatted with Mary.	O Tom conversou com a Mary.
My sister asked me to teach her how to ski.	A minha irmã pediu-me que lhe ensinasse a esquiar.
This is the first time I've had seaweed.	Esta foi a primeira vez que eu comi algas.
I don't want to be like that.	Eu não quero ser assim.
The perfume of roses filled the room.	Um perfume de rosas enchia a sala.
His body was thrown into the sea and was never found.	O corpo dele foi lançado ao mar e nunca foi encontrado.
I used to own a sports car.	Eu tinha um carro desportivo.
Tom is always on my mind.	O Tom está sempre no meu pensamento.
They kissed in the rain.	Beijaram-se à chuva.
Is the cat on or under the chair?	O gato está em cima ou debaixo da cadeira?
In the US, a gay union is permitted only in some states.	Nos EUA, o casamento gay só é permitido em alguns estados.
This is an order.	Isto é uma ordem.
Last year I returned home and was surprised to find both the village and the people completely changed.	No ano passado, voltei a casa e fiquei surpreendido ao encontrar tanto a aldeia como as pessoas totalmente diferentes.
I heard somebody slam the door.	Ouvi alguém bater a porta.
Tom doesn't want to go with us.	O Tom não quer vir connosco.
There were some guests waiting in the drawing room.	Havia alguns convidados à espera na sala de estar.
I am not romantic at all.	Não sou nada romântico.
Tom took out his wallet and paid the bill.	O Tom tirou a carteira e pagou a conta.
Tom closed the lid.	O Tom fechou a tampa.
It's not that easy to learn a new language after fifty.	Não é assim tão fácil aprender uma língua nova depois dos cinquenta.
Hopefully things will pan out nicely.	Espero que tudo corra bem.
A dynamometer is a device that measures an engine's power and torque.	Um dinamómetro é um aparelho que mede a potência e o binário de um motor.
We have to have this.	Temos de fazer isto.
The bottle isn't full.	A garrafa não está cheia.
You're carrying this too far.	Estás a levar isto demasiado longe.
What do we call you?	Como te chamamos?
When life is a joy, then life has meaning.	Quando a vida é uma alegria, então a vida tem sentido.
Tom hasn't been able to come to school because he's in the hospital.	O Tom não tem podido ir à escola porque está no hospital.
Tom is also an artist.	O Tom também é artista.
Describe that accident in detail.	Descreve aquele acidente detalhadamente.
The president sat in the place of honor.	O presidente sentou-se no lugar de honra.
You don't know that.	Tu não sabes isso.
My mother is a sister of theirs.	A minha mãe é irmã delas.
Tell Tom I have a broken leg.	Diz ao Tom que tenho uma perna partida.
This is the first time I've drunk this.	É a primeira vez que bebo isto.
Deputy defense ministry spokesman Chen Chung-chi called the exercises a time for gauging risk.	O porta-voz adjunto do Ministério da Defesa, Chen Chung-chi, descreveu os exercícios como um momento para avaliar riscos.
My brother did.	Foi o meu irmão.
I never win.	Nunca ganho.
In addition, I cabled Chicago a similar message, asking them to offer our services to the State Department in Washington for a like purpose.	Além disso, telegramei a Chicago uma mensagem semelhante, pedindo que oferecessem os nossos serviços ao Departamento de Estado em Washington para o mesmo fim.
My mother can't ride a bicycle.	A minha mãe não sabe andar de bicicleta.
I got the autograph of a celebrity.	Consegui o autógrafo de uma celebridade.
Call me if you find Tom.	Liga-me se encontrares o Tom.
Miss Green teaches us music.	A senhora Green ensina-nos música.
You don't eat anything.	Tu não comes nada.
In a career just barely a decade old, he has been seen and heard on illustrious stages in Vienna, London, Milan, Zurich, New York and Los Angeles — in an array of lyric tenor roles.	Numa carreira com pouco mais de uma década, ele já foi visto e ouvido em palcos ilustres em Viena, Londres, Milão, Zurique, Nova Iorque e Los Angeles — numa variedade de papéis de tenor lírico.
I feel more confident now.	Agora sinto-me mais confiante.
I agree with his opinion.	Concordo com a opinião dele.
Just the gesture is enough, thank you.	Basta o gesto, obrigado.
The storm will damage the crops.	A tempestade vai danificar as colheitas.
I would like to live in a castle.	Gostaria de viver num castelo.
The school is two kilometers ahead.	A escola fica dois quilómetros mais à frente.
The combination is the poetry of chess.	A combinação é a poesia do xadrez.
I hope Tom is surprised.	Espero que o Tom esteja surpreendido.
I shot a doe with the spear. I roasted the meat, ate it and also gave it to my parents and brothers.	Atirei a lança a uma corça. Assei a carne, comi-a e dei também aos meus pais e irmãos.
I'm from Japan.	Sou do Japão.
I don't know. Let me check.	Não sei. Deixa-me verificar.
Tom began to sweat like a pig.	O Tom começou a suar como um porco.
Have you read this book already?	Tu já leste este livro?
Let's drink the cup of tea here.	Vamos tomar a chávena de chá aqui.
Make up your mind once and for all.	Decide-te de uma vez por todas.
Who gave him that money?	Quem lhe deu esse dinheiro?
I don't know the word 'impossible'.	Não conheço a palavra «impossível».
Analysts believe that NATO will harden its stance toward China over its refusal to condemn Russia for its war in Ukraine.	Os analistas acreditam que a NATO endurecerá a sua postura em relação à China devido à recusa de Pequim em condenar a Rússia pela guerra na Ucrânia.
The goal is always the maximum profit.	O objetivo é sempre o lucro máximo.
Tom was afraid that he wouldn't get to school on time.	O Tom tinha receio de não chegar à escola a horas.
My uncle and aunt live in France.	O meu tio e a minha tia vivem em França.
Mary named the baby after her grandmother.	A Mary deu ao bebé o nome da avó.
He gave his blood to help his sister.	Ele deu sangue para ajudar a irmã.
Tom didn't dare say anything.	O Tom não se atreveu a dizer nada.
Don't ever run away from me like that again.	Nunca mais fujas de mim assim.
The streets are empty at this hour.	As ruas estão vazias a esta hora.
I thought that you were trying to be funny.	Eu pensava que tu estivesses a tentar ser engraçado.
I ask you for your opinion.	Peço-vos as vossas opiniões.
Tom asked Mary about her life in Australia.	O Tom perguntou à Mary sobre a vida dela na Austrália.
The judge is unfair.	O juiz é injusto.
Tom must've seen Mary this afternoon.	O Tom deve ter visto a Mary esta tarde.
With big brown eyes and an affectionate, docile nature, it is the orangutans' human qualities that attract poachers and help put it high on the list of endangered species.	Com grandes olhos castanhos e uma natureza afetuosa e dócil, são as qualidades quase humanas dos orangotangos que atraem os caçadores furtivos e os colocam no topo da lista de espécies em perigo.
We're neighbors.	Somos vizinhos.
The pain will never go away.	A dor nunca passará.
The station was deserted.	A estação estava deserta.
I spent all day with my friend.	Passei o dia todo com a minha amiga.
Please send me your picture.	Envia-me a tua fotografia, por favor.
This is my other sister.	Esta é a minha outra irmã.
It began to sprinkle.	Começou a chuviscar.
I want to rent a car.	Eu quero alugar um carro.
Recently I have been feeling a little tired, so I have not gone swimming this week.	Ultimamente tenho-me sentido um pouco cansado, por isso não tenho ido nadar esta semana.
That's why: what's allowed is allowed, what's forbidden is forbidden, what's impossible is impossible, and what's possible is that which is allowed.	É por isso: o que é permitido é permitido, o que é proibido é proibido, o que é impossível é impossível e o que é possível é aquilo que é permitido.
We had our reasons.	Tínhamos as nossas razões.
Tom hid himself behind the tree.	O Tom escondeu-se atrás da árvore.
Everyone has been there.	Toda a gente esteve lá.
Our trip is dependent on the weather.	A nossa viagem depende do tempo.
To learn a foreign language requires a lot of time.	Aprender uma língua estrangeira requer muito tempo.
The two spotted ladybird is very rare.	A joaninha-de-duas-pintas é muito rara.
My shoelace came undone.	O meu atacador desamarrou-se.
Tom isn't here.	O Tom não está aqui.
